Iteration	Ident	Success
715	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
716	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
717	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
718	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
719	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
720	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
721	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
722	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
723	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
724	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
725	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
726	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	True
727	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
728	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
729	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
730	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
731	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
732	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
733	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
734	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
735	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
736	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
737	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
737	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	False
738	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
739	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
740	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	True
741	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
742	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
743	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
744	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
745	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
746	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
747	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	True
748	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
749	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
750	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
751	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
752	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
752	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	False
753	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
753	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
754	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
754	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
755	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
755	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
757	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
758	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
759	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
760	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
761	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
762	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
763	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	True
764	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
765	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
766	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
767	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
768	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
769	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
770	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	True
771	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
772	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
773	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
774	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
775	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
776	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
777	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
780	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
781	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
783	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
785	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
785	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
786	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
787	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
788	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
789	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
790	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
791	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
792	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
793	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
794	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
795	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
796	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
797	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
798	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
799	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
800	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
801	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
802	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
803	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
804	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
805	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
806	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
807	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
808	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
809	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
810	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
811	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
812	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
813	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
814	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
815	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
816	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
817	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
818	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
819	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
820	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	True
821	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
822	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
823	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
824	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
825	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
826	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
827	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
828	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
829	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
830	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
831	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
832	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
833	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
835	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
837	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
838	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
839	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
840	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
840	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
841	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
842	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
843	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
844	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
845	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
846	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
847	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
848	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
849	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
850	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
851	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
852	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
853	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
854	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
855	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
856	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
857	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
858	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
859	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
860	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
861	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
862	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
862	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
863	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
864	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
865	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
866	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
867	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	True
868	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
869	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
870	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
871	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
872	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
873	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
874	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
875	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
876	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
877	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
878	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
879	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
880	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
881	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
882	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
883	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
884	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
885	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
886	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	True
887	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
888	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
889	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
890	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
891	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
892	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
893	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
894	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
895	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
896	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
897	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
898	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
899	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
900	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
901	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
902	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
903	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
904	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
905	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
906	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
907	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
909	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
910	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
911	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
912	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
913	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
914	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
915	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
915	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	False
916	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
917	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
919	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
920	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
920	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	False
921	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
923	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
923	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	False
924	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
925	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
926	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
927	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
928	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
929	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
930	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
931	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
932	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
933	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
934	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
935	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
936	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
937	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
938	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
940	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
941	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
942	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
943	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
944	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
945	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
946	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
947	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
948	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
949	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
950	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
951	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
952	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
953	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
954	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
955	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
956	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
957	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
958	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
959	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
960	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
961	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
962	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
963	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
964	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
965	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
966	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
967	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
968	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
969	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
971	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
973	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
974	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
975	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
976	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
976	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
977	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
978	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
979	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
980	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
981	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
982	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
983	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
984	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
985	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
986	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
987	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
987	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	False
989	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
990	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
991	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
992	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
993	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
994	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
995	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
996	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
997	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
998	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
999	pnode_GRIPPER_AND_LOW_FRICTION__effect_robot_hand_state__grasp_right	True
1000	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1001	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1001	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1002	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1003	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1004	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1004	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1005	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1006	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1007	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1008	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1009	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1010	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1011	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1012	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1013	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1014	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
1015	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
1016	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1017	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1018	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1019	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1020	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1021	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1022	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1023	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1024	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1025	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1026	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1027	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1028	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1029	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
1029	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
1030	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1031	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1032	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1033	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1034	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1035	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1036	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1037	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1038	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
1039	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1040	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1041	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1042	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1043	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1044	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1045	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1046	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1047	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1048	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1049	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1050	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
1051	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
1052	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
1053	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
1054	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1055	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1056	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1057	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
1057	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1058	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1059	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1060	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1061	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1062	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1063	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1064	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
