Iteration	Ident	Success
756	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
756	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
757	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
758	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
759	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
759	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
760	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
761	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
761	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
762	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
763	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
764	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
764	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
765	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
766	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
767	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
768	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
769	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
770	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
771	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
772	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
773	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
774	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
775	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
775	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
776	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
777	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
778	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
779	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
781	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
782	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
783	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
784	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
785	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
786	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
787	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
788	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
789	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
790	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
791	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
792	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
793	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
794	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
795	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
796	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
798	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
799	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
800	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
800	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
801	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
802	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
803	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
804	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
805	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
806	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
807	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
808	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
809	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
810	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
811	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
812	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
813	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
814	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
815	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
816	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
817	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
818	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
818	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
819	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
820	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
820	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
821	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
822	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
823	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
827	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
828	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
828	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
829	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
829	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
829	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
830	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
830	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
831	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
832	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
833	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
833	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
834	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
835	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
836	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
837	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
838	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
839	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
840	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
841	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
842	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
843	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
844	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
845	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
846	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
846	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
847	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
848	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
849	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
850	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
851	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
852	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
853	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
854	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
855	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
856	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
857	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
858	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
858	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
861	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
862	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
863	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
864	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
865	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
866	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
867	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
868	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
869	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
870	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
871	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
872	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
873	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
874	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
875	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
876	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
877	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
878	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
879	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
880	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
881	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
882	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
883	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
884	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
885	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
886	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
887	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
888	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
889	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
890	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
891	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
891	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
894	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
895	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
896	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
897	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
898	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
898	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
901	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
902	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
903	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
904	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
905	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
906	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
907	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
908	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
909	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
910	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
911	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
913	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
914	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
915	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
916	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
917	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
918	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
919	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
920	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
921	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
921	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
922	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
923	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
925	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
926	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
927	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
928	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
929	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
933	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
934	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
935	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
935	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
938	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
939	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	True
939	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
940	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
942	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
943	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
944	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
945	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
946	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
950	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
951	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
952	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
953	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
954	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
955	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
956	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
957	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
958	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
959	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
960	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
960	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
961	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
962	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
963	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
964	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
965	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
966	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
967	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
968	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
969	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
970	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
971	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
974	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
975	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
976	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
976	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
977	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
978	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
980	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
981	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
982	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
983	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	False
985	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
986	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
987	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
988	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
989	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
990	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
991	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
991	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
992	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
993	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
994	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
995	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
995	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
997	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
997	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
998	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
999	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1000	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1001	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1002	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1003	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1004	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1005	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1006	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1007	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1008	prospection_pnode	False
1009	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1010	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1011	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1012	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1013	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1014	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1015	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1016	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1017	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1018	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1019	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1020	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1021	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1022	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1023	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1024	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1025	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1026	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1027	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1031	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1032	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1033	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1034	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1035	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1036	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1037	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1038	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1040	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1041	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1042	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1043	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1044	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1045	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1046	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1047	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1048	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1049	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1050	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1051	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1052	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1052	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
1053	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1054	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1056	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1057	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1058	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1062	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1063	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1064	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1065	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1066	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1067	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1068	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1069	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1070	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1073	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1074	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1075	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1076	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1077	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1078	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1079	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1080	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1081	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1086	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1087	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1088	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1089	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1090	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1092	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1093	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1095	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1096	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
1097	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1100	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1101	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1102	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1103	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1104	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1105	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1106	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1107	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1108	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1109	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1110	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1111	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1111	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	False
1112	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1113	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1114	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1115	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1115	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__grasp_right	False
1117	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1119	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1120	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1121	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1122	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1123	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1124	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1125	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1126	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1127	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1128	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1129	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1130	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1131	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1133	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1134	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_0__press_button	True
1135	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
