Iteration	World	Goal reward list	Policy	Sensorial changes	C-nodes
1034	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1035	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1036	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1037	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1038	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1039	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	False	6
1040	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1041	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1042	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1043	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1044	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1045	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1046	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1047	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1048	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1049	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1050	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1051	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1052	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_1': '0.0'}	grasp_right	True	6
1053	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1054	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1055	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1056	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1057	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1058	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1059	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	False	6
1060	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	False	6
1061	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	False	6
1062	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1063	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1064	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1065	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1066	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1067	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1068	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1069	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1070	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1071	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	False	6
1072	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	False	6
1073	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1074	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1075	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1076	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1077	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1078	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1079	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1080	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1081	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1082	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	False	6
1083	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	False	6
1084	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	False	6
1085	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	False	6
1086	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1087	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1088	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1089	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1090	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1091	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	False	6
1092	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1093	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1094	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	False	6
1095	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1096	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	False	6
1097	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1098	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	False	6
1099	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	False	6
1100	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1101	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1102	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1103	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1104	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1105	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1106	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1107	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1108	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	False	6
1109	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1110	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1111	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	False	6
1112	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1113	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_1': '0.0'}	place_object_right	True	6
1114	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1115	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1116	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1117	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	False	6
1118	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	False	6
1119	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1120	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1121	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1122	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1123	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1124	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1125	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	False	6
1126	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1127	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	False	6
1128	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
1129	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '1.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1130	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1131	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'goal_1': '0.0', 'effect_robot_hand_state': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	grasp_right	True	6
1132	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	False	6
1133	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '1.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	6
1134	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'goal_1': '0.0', 'effect_robot_hand_state': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	True	6
