Iteration	World	Goal reward list	Policy	Sensorial changes	C-nodes
1134	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1135	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1136	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1137	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1138	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1139	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1140	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1141	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1142	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0'}	place_object_right	True	5
1143	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1144	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1145	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0'}	place_object_right	True	5
1146	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1147	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1148	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1149	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1150	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1151	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1152	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1153	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1154	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1155	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1156	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1157	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1158	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1159	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1160	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1161	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1162	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1163	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1164	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1165	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1166	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1167	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1168	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1169	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1170	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1171	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1172	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1173	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1174	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1175	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1176	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1177	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1178	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1179	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1180	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1181	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1182	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1183	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0'}	place_object_right	True	5
1184	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	press_button	False	5
1185	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1186	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1187	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1188	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1189	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1190	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1191	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1192	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1193	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1194	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1195	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1196	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1197	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1198	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0'}	place_object_right	True	5
1199	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1200	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1201	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1202	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1203	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1204	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1205	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1206	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1207	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1208	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1209	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1210	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1211	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1212	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1213	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1214	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	False	5
1215	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	place_object_right	False	5
1216	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1217	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1218	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1219	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1220	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1221	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '0.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1222	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1223	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1224	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1225	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1226	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1227	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1228	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1229	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1230	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	press_button	True	5
1231	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1232	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1233	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
1234	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '0.0', 'effect_robot_hand_state': '0.0', 'goal_1': '1.0', 'reach_pnode_0': '0.0', 'reach_pnode_1': '1.0', 'reach_pnode_2': '0.0'}	place_object_right	True	5
1235	GRIPPER_AND_LOW_FRICTION	{'novelty_goal': '0.0', 'goal_0': '1.0', 'effect_robot_hand_state': '1.0', 'goal_1': '0.0', 'reach_pnode_0': '1.0', 'reach_pnode_1': '0.0', 'reach_pnode_2': '0.0'}	grasp_right	True	5
